,TIC,sec,ec_long,ec_lat,num_s
7841,178048167,58,57.540926951374395,20.303601108654675,3
7842,178048167,85,57.540926951374395,20.303601108654675,3
7843,178155732,3,27.955063672864917,-44.660576908280184,4
7844,178155732,4,27.955063672864917,-44.660576908280184,4
7845,178155732,30,27.955063672864917,-44.660576908280184,4
7846,178155732,31,27.955063672864917,-44.660576908280184,4
7847,178103825,18,57.45390257186112,19.46909057150185,1
7848,104180604,80,269.7545958476769,18.390472465719977,1
7849,128791834,13,292.8714707073016,-24.043024117234065,3
7850,128791834,27,292.8714707073016,-24.043024117234065,3
7851,128791834,94,292.8714707073016,-24.043024117234065,3
7852,128794153,13,292.42658148553863,-26.29425180645241,3
7853,128794153,27,292.42658148553863,-26.29425180645241,3
7854,128794153,94,292.42658148553863,-26.29425180645241,3
7855,153284116,33,93.00329060078626,-15.629821746018244,2
7856,153284116,87,93.00329060078626,-15.629821746018244,2
7857,153289168,33,93.10854093843678,-16.624865914199596,2
7858,153289168,87,93.10854093843678,-16.624865914199596,2
7859,178274673,4,52.66948851225781,-38.87860496687773,3
7860,178274673,5,52.66948851225781,-38.87860496687773,3
7861,178274673,31,52.66948851225781,-38.87860496687773,3
7862,178362210,9,186.7080691655165,-43.896247756020706,4
7863,178362210,10,186.7080691655165,-43.896247756020706,4
7864,178362210,36,186.7080691655165,-43.896247756020706,4
7865,178362210,63,186.7080691655165,-43.896247756020706,4
7866,104394597,91,269.11331813290883,0.9760753111558776,2
7867,104394597,92,269.11331813290883,0.9760753111558776,2
7868,153498031,6,93.32436063962338,-12.775274281260291,3
7869,153498031,33,93.32436063962338,-12.775274281260291,3
7870,153498031,87,93.32436063962338,-12.775274281260291,3
7871,153600301,7,131.41255865756716,-46.054419690033875,4
7872,153600301,8,131.41255865756716,-46.054419690033875,4
7873,153600301,34,131.41255865756716,-46.054419690033875,4
